scenario,Fishing,Warming,type,species,seed,term,estimate,std.error,statistic,p.value,scenario2,scenario3
UnFished_Warming_ctrl_sardine_15,No Fishing,Warming,ctrl,sardine,15,temp,1.1607767677113815e-15,8.242443052701865e-16,1.40829212927456,0.16220916313636674,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_16,No Fishing,Warming,ctrl,sardine,16,temp,2.881207797420149e-15,7.187461677715737e-16,4.008658308889699,1.1918980767042819e-4,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_17,No Fishing,Warming,ctrl,sardine,17,temp,1.4446046719980776e-15,7.883978535611846e-16,1.8323295344765511,0.06993914873410798,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_18,No Fishing,Warming,ctrl,sardine,18,temp,1.2900593171382568e-15,8.555586921945599e-16,1.5078560114083774,0.13480844215519588,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_19,No Fishing,Warming,ctrl,sardine,19,temp,1.821686590417828e-15,7.509136971311809e-16,2.4259599969709815,0.017096967460327607,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_2,No Fishing,Warming,ctrl,sardine,2,temp,3.230907253082554e-15,7.724774076000713e-16,4.18252653254976,6.282873101082871e-5,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_20,No Fishing,Warming,ctrl,sardine,20,temp,2.45995795092743e-15,6.662680023657789e-16,3.6921448158888492,3.6580392337716834e-4,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_21,No Fishing,Warming,ctrl,sardine,21,temp,1.9242043246377555e-15,8.326000104628795e-16,2.3110789099894493,0.022923781500412837,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_22,No Fishing,Warming,ctrl,sardine,22,temp,1.4063385127604771e-15,7.475274869817727e-16,1.881320135047781,0.06289661798858556,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_23,No Fishing,Warming,ctrl,sardine,23,temp,1.828100235135055e-15,7.743429358140129e-16,2.360840592176773,0.020213277365528536,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_24,No Fishing,Warming,ctrl,sardine,24,temp,2.29122422730901e-15,8.113285638087993e-16,2.824039889034362,0.0057452268529018654,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_25,No Fishing,Warming,ctrl,sardine,25,temp,1.2138799111285126e-15,7.49699030784026e-16,1.619156303108798,0.10862751247002675,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_26,No Fishing,Warming,ctrl,sardine,26,temp,2.1457352180517294e-15,8.073798086601931e-16,2.657652811026413,0.009189158779530474,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_27,No Fishing,Warming,ctrl,sardine,27,temp,2.2360199094278664e-15,7.623563110092621e-16,2.9330378421969936,0.004179363437625402,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_28,No Fishing,Warming,ctrl,sardine,28,temp,1.5294908431824213e-15,7.766037189363179e-16,1.9694611368553603,0.05172352207628973,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_29,No Fishing,Warming,ctrl,sardine,29,temp,3.154246104021196e-15,7.512411878075963e-16,4.198712950266304,5.9143044661590553e-5,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_3,No Fishing,Warming,ctrl,sardine,3,temp,2.2985536781653284e-15,7.182073456286106e-16,3.2004040228153343,0.001849954439385833,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_30,No Fishing,Warming,ctrl,sardine,30,temp,1.086241625393263e-15,7.248817899085677e-16,1.498508640326411,0.13721550933485704,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_4,No Fishing,Warming,ctrl,sardine,4,temp,2.10039342773437e-15,8.906792382907933e-16,2.3581928683607907,0.020350009557900336,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_5,No Fishing,Warming,ctrl,sardine,5,temp,1.4795689783466405e-15,7.629017930041339e-16,1.939396383537695,0.0553287340443921,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_6,No Fishing,Warming,ctrl,sardine,6,temp,2.7954819069922874e-15,8.394201898897208e-16,3.3302533589995553,0.001224038937629468,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_7,No Fishing,Warming,ctrl,sardine,7,temp,2.686698719902701e-15,7.831077887689683e-16,3.430815985275979,8.823139399324435e-4,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_8,No Fishing,Warming,ctrl,sardine,8,temp,1.167069145681608e-15,7.55436887528173e-16,1.544892981729177,0.12559536113124123,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_9,No Fishing,Warming,ctrl,sardine,9,temp,1.7649798033423709e-15,7.902130373751448e-16,2.2335493339936714,0.02778663841898066,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_exp_cod_1,No Fishing,Warming,exp,cod,1,temp,0.02487997822001396,6.215329335540641e-5,400.30023956646494,2.6828903463232237e-159,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_10,No Fishing,Warming,exp,cod,10,temp,0.02500253252321183,1.7473122620134898e-6,14309.138135618945,1.6794462282606e-311,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_11,No Fishing,Warming,exp,cod,11,temp,0.024904608916766498,5.5626318392522985e-5,447.71269493387956,4.645764139433681e-164,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_12,No Fishing,Warming,exp,cod,12,temp,0.02469290315958066,1.4180828214762766e-4,174.12877996698694,6.338687503557928e-124,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_13,No Fishing,Warming,exp,cod,13,temp,0.025079938101109096,5.6938362703521354e-5,440.4752246161449,2.292728065256214e-163,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_14,No Fishing,Warming,exp,cod,14,temp,0.02485068319255887,7.125421536760233e-5,348.76088473297415,1.952576626656283e-153,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_15,No Fishing,Warming,exp,cod,15,temp,0.02504251506778737,2.6544578694286862e-5,943.4135442947235,8.957169049867188e-196,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_16,No Fishing,Warming,exp,cod,16,temp,0.025070862912891,4.8251988813823156e-5,519.5819598156903,2.1555209805076447e-170,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_17,No Fishing,Warming,exp,cod,17,temp,0.024780074836395504,1.0383758452134467e-4,238.64263552183994,2.6288589227702274e-137,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_18,No Fishing,Warming,exp,cod,18,temp,0.025113385292642468,9.415432004487448e-5,266.7257889035074,4.919546344612792e-142,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_19,No Fishing,Warming,exp,cod,19,temp,0.0247432096211352,1.1897809996384773e-4,207.96440377391795,1.8394601902371768e-131,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_2,No Fishing,Warming,exp,cod,2,temp,0.024820155515798314,8.96744627925251e-5,276.7806434840134,1.3154166300164865e-143,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_20,No Fishing,Warming,exp,cod,20,temp,0.025114704620734566,1.0824127238368104e-4,232.02521614593454,4.116545989095791e-136,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_21,No Fishing,Warming,exp,cod,21,temp,0.025103449004682223,7.87933680319092e-5,318.5985017738549,1.3711376508892637e-149,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_22,No Fishing,Warming,exp,cod,22,temp,0.02490383468798119,5.110828710795176e-5,487.2758626282838,1.1605479907803682e-167,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_23,No Fishing,Warming,exp,cod,23,temp,0.025029560845430395,1.9044733488081886e-5,1314.2510427407026,6.976300887893341e-210,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_24,No Fishing,Warming,exp,cod,24,temp,0.0249056975897594,5.3378346978679664e-5,466.58802678372956,8.134362761144335e-166,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_25,No Fishing,Warming,exp,cod,25,temp,0.024968021575029014,2.0349868544612734e-5,1226.937732806085,5.8791990603431415e-207,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_26,No Fishing,Warming,exp,cod,26,temp,0.02445583047277092,2.1318140244856233e-4,114.71840503850596,2.9850479599592167e-106,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_27,No Fishing,Warming,exp,cod,27,temp,0.025143753351521584,1.8007821895248995e-4,139.62684381143987,1.4544737934255872e-114,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_28,No Fishing,Warming,exp,cod,28,temp,0.02461090077095846,1.7394487439373124e-4,141.48678342341202,4.0018142966097624e-115,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_29,No Fishing,Warming,exp,cod,29,temp,0.02472020126068673,1.294705302622813e-4,190.9330348042027,7.805363422226078e-128,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_3,No Fishing,Warming,exp,cod,3,temp,0.024820056874668425,9.1978791320931e-5,269.8454341291207,1.5764668504640768e-142,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_30,No Fishing,Warming,exp,cod,30,temp,0.02476607429927571,1.1850639996446345e-4,208.98512069139153,1.139649085992546e-131,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_4,No Fishing,Warming,exp,cod,4,temp,0.02503957815146628,2.329043605082191e-5,1075.101303248577,2.463035241385312e-201,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_5,No Fishing,Warming,exp,cod,5,temp,0.024837884412671263,8.244600605757437e-5,301.2624334443353,3.280595352026388e-147,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_6,No Fishing,Warming,exp,cod,6,temp,0.025041328539719705,2.7184416812899177e-5,921.1648243944463,9.285472036754276e-195,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_7,No Fishing,Warming,exp,cod,7,temp,0.02518810855029434,2.4151237328343987e-4,104.29324265193434,3.142154172231878e-102,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_8,No Fishing,Warming,exp,cod,8,temp,0.0249869483915974,8.253318757037682e-6,3027.503132638709,2.1319680312253992e-245,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_cod_9,No Fishing,Warming,exp,cod,9,temp,0.02485433762392468,7.594959709879081e-5,327.24778765574763,9.956530414698502e-151,UnFished_Warming_exp_cod,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_1,No Fishing,Warming,exp,flatfish,1,temp,0.024879978220014365,6.215329335542146e-5,400.30023956637456,2.6828903463825487e-159,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_10,No Fishing,Warming,exp,flatfish,10,temp,0.025002532523212505,1.7473122620096786e-6,14309.138135650543,1.679446227897e-311,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_11,No Fishing,Warming,exp,flatfish,11,temp,0.0249046089167683,5.562631839255649e-5,447.71269493364224,4.645764139674789e-164,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_12,No Fishing,Warming,exp,flatfish,12,temp,0.02469290315957877,1.4180828214757055e-4,174.12877996704376,6.3386875033557854e-124,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_13,No Fishing,Warming,exp,flatfish,13,temp,0.025079938101110793,5.693836270350643e-5,440.4752246162901,2.2927280651821882e-163,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_14,No Fishing,Warming,exp,flatfish,14,temp,0.024850683192560386,7.125421536764717e-5,348.76088473277593,1.9525766267650548e-153,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_15,No Fishing,Warming,exp,flatfish,15,temp,0.025042515067787777,2.6544578694294668e-5,943.4135442944613,8.957169050111072e-196,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_16,No Fishing,Warming,exp,flatfish,16,temp,0.025070862912892167,4.825198881382507e-5,519.581959815694,2.155520980506174e-170,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_17,No Fishing,Warming,exp,flatfish,17,temp,0.024780074836395417,1.0383758452134044e-4,238.6426355218488,2.628858922760663e-137,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_18,No Fishing,Warming,exp,flatfish,18,temp,0.02511338529264138,9.415432004488001e-5,266.7257889034802,4.919546344662011e-142,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_19,No Fishing,Warming,exp,flatfish,19,temp,0.024743209621134202,1.1897809996386e-4,207.9644037738881,1.8394601902630037e-131,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_2,No Fishing,Warming,exp,flatfish,2,temp,0.024820155515797776,8.967446279252512e-5,276.7806434840073,1.3154166300193278e-143,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_20,No Fishing,Warming,exp,flatfish,20,temp,0.02511470462073454,1.0824127238365213e-4,232.02521614599624,4.116545988988616e-136,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_21,No Fishing,Warming,exp,flatfish,21,temp,0.025103449004683073,7.879336803189771e-5,318.5985017739121,1.3711376508651804e-149,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_22,No Fishing,Warming,exp,flatfish,22,temp,0.024903834687981973,5.1108287107960174e-5,487.27586262821893,1.1605479907954758e-167,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_23,No Fishing,Warming,exp,flatfish,23,temp,0.025029560845432647,1.904473348804215e-5,1314.251042743563,6.976300886405061e-210,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_24,No Fishing,Warming,exp,flatfish,24,temp,0.024905697589759558,5.3378346978704527e-5,466.58802678351526,8.134362761510083e-166,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_25,No Fishing,Warming,exp,flatfish,25,temp,0.024968021575028736,2.0349868544614527e-5,1226.9377328059634,5.8791990604002874e-207,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_26,No Fishing,Warming,exp,flatfish,26,temp,0.02445583047277277,2.1318140244860548e-4,114.71840503849143,2.9850479599960397e-106,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_27,No Fishing,Warming,exp,flatfish,27,temp,0.02514375335151982,1.800782189524937e-4,139.62684381142716,1.4544737934384856e-114,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_28,No Fishing,Warming,exp,flatfish,28,temp,0.02461090077096035,1.739448743937449e-4,141.48678342341177,4.001814296610445e-115,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_29,No Fishing,Warming,exp,flatfish,29,temp,0.024720201260686248,1.2947053026227725e-4,190.9330348042049,7.805363422217205e-128,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_3,No Fishing,Warming,exp,flatfish,3,temp,0.024820056874668924,9.19787913209368e-5,269.8454341291091,1.5764668504707979e-142,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_30,No Fishing,Warming,exp,flatfish,30,temp,0.02476607429927397,1.1850639996445081e-4,208.98512069139912,1.1396490859885292e-131,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_4,No Fishing,Warming,exp,flatfish,4,temp,0.025039578151466912,2.329043605081793e-5,1075.101303248788,2.4630352413378497e-201,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_5,No Fishing,Warming,exp,flatfish,5,temp,0.024837884412670926,8.244600605756457e-5,301.26243344436705,3.2805953519924475e-147,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_6,No Fishing,Warming,exp,flatfish,6,temp,0.025041328539718216,2.7184416812956484e-5,921.1648243924496,9.285472038726205e-195,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_7,No Fishing,Warming,exp,flatfish,7,temp,0.025188108550295404,2.4151237328341878e-4,104.29324265194785,3.142154172192223e-102,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_8,No Fishing,Warming,exp,flatfish,8,temp,0.024986948391595872,8.253318757018473e-6,3027.50313264557,2.131968030751795e-245,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_flatfish_9,No Fishing,Warming,exp,flatfish,9,temp,0.02485433762392445,7.594959709881181e-5,327.24778765565407,9.956530414977523e-151,UnFished_Warming_exp_flatfish,UnFished_Warming_exp
UnFished_Warming_exp_sardine_1,No Fishing,Warming,exp,sardine,1,temp,0.024879978220016478,6.21532933552061e-5,400.30023956779553,2.682890345449824e-159,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_10,No Fishing,Warming,exp,sardine,10,temp,0.025002532523214046,1.747312262213529e-6,14309.138133982047,1.6794462470884e-311,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_11,No Fishing,Warming,exp,sardine,11,temp,0.024904608916768874,5.562631839233544e-5,447.7126949354318,4.6457641378557884e-164,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_12,No Fishing,Warming,exp,sardine,12,temp,0.024692903159581826,1.4180828214740382e-4,174.12877996727002,6.338687502551179e-124,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_13,No Fishing,Warming,exp,sardine,13,temp,0.025079938101111223,5.693836270370889e-5,440.47522461473153,2.2927280659769232e-163,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_14,No Fishing,Warming,exp,sardine,14,temp,0.02485068319256163,7.125421536740596e-5,348.760884733974,1.952576626108204e-153,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_15,No Fishing,Warming,exp,sardine,15,temp,0.02504251506778837,2.6544578694528077e-5,943.4135442861882,8.957169057807485e-196,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_16,No Fishing,Warming,exp,sardine,16,temp,0.02507086291289349,4.8251988814023286e-5,519.5819598135869,2.15552098136252e-170,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_17,No Fishing,Warming,exp,sardine,17,temp,0.024780074836398047,1.0383758452113144e-4,238.64263552235448,2.62885892221567e-137,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_18,No Fishing,Warming,exp,sardine,18,temp,0.025113385292644418,9.415432004512379e-5,266.7257889028219,4.919546345850513e-142,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_19,No Fishing,Warming,exp,sardine,19,temp,0.024743209621136717,1.1897809996361856e-4,207.96440377433126,1.8394601898797782e-131,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_2,No Fishing,Warming,exp,sardine,2,temp,0.024820155515799892,8.967446279230431e-5,276.78064348471247,1.3154166296912956e-143,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_20,No Fishing,Warming,exp,sardine,20,temp,0.025114704620736315,1.0824127238387738e-4,232.02521614552978,4.116545989798267e-136,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_21,No Fishing,Warming,exp,sardine,21,temp,0.025103449004685408,7.879336803211618e-5,318.5985017730584,1.3711376512248775e-149,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_22,No Fishing,Warming,exp,sardine,22,temp,0.024903834687983573,5.1108287107746925e-5,487.27586263028337,1.160547990313764e-167,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_23,No Fishing,Warming,exp,sardine,23,temp,0.025029560845431696,1.9044733488308657e-5,1314.2510427251216,6.976300895998174e-210,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_24,No Fishing,Warming,exp,sardine,24,temp,0.024905697589761053,5.337834697848213e-5,466.5880267854873,8.134362758142517e-166,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_25,No Fishing,Warming,exp,sardine,25,temp,0.02496802157503159,2.034986854439317e-5,1226.9377328194496,5.879199054067647e-207,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_26,No Fishing,Warming,exp,sardine,26,temp,0.02445583047277472,2.1318140244841406e-4,114.71840503860358,2.985047959712144e-106,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_27,No Fishing,Warming,exp,sardine,27,temp,0.025143753351523867,1.8007821895268416e-4,139.62684381130197,1.4544737935656496e-114,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_28,No Fishing,Warming,exp,sardine,28,temp,0.024610900770961248,1.7394487439354315e-4,141.48678342358104,4.0018142961436403e-115,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_29,No Fishing,Warming,exp,sardine,29,temp,0.024720201260689693,1.2947053026206437e-4,190.93303480454546,7.805363420856391e-128,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_3,No Fishing,Warming,exp,sardine,3,temp,0.024820056874671877,9.197879132077435e-5,269.8454341296178,1.576466850179914e-142,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_30,No Fishing,Warming,exp,sardine,30,temp,0.024766074299276627,1.1850639996423947e-4,208.98512069179424,1.1396490857778548e-131,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_4,No Fishing,Warming,exp,sardine,4,temp,0.025039578151468105,2.3290436051042817e-5,1075.1013032384583,2.4630352436569335e-201,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_5,No Fishing,Warming,exp,sardine,5,temp,0.024837884412673355,8.244600605736785e-5,301.2624334451153,3.280595351194863e-147,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_6,No Fishing,Warming,exp,sardine,6,temp,0.025041328539720936,2.7184416813151894e-5,921.1648243859281,9.28547204516823e-195,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_7,No Fishing,Warming,exp,sardine,7,temp,0.02518810855029654,2.415123732836596e-4,104.29324265184857,3.1421541724828482e-102,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_8,No Fishing,Warming,exp,sardine,8,temp,0.024986948391598412,8.253318756783525e-6,3027.503132732062,2.1319680247830255e-245,UnFished_Warming_exp_sardine,UnFished_Warming_exp
UnFished_Warming_exp_sardine_9,No Fishing,Warming,exp,sardine,9,temp,0.02485433762392654,7.594959709858158e-5,327.2477876566736,9.956530411940535e-151,UnFished_Warming_exp_sardine,UnFished_Warming_exp
